iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     4575    4.5750E-01    9.501462E-01    2.521983E-01    1.328274E-13    5.810801E-15    7.387590E-04    1.842341E-06    4.589248E-17    5.657659E-06
     4600    4.6000E-01    9.501462E-01    2.521978E-01    1.335438E-13    5.816284E-15    7.397936E-04    1.842247E-06    4.589133E-17    5.657753E-06
     4625    4.6250E-01    9.501462E-01    2.521973E-01    1.342601E-13    5.821693E-15    7.408156E-04    1.842153E-06    4.589019E-17    5.657847E-06
     4650    4.6500E-01    9.501462E-01    2.521968E-01    1.349764E-13    5.827030E-15    7.418251E-04    1.842061E-06    4.588906E-17    5.657939E-06
     4675    4.6750E-01    9.501462E-01    2.521963E-01    1.356928E-13    5.832295E-15    7.428221E-04    1.841970E-06    4.588794E-17    5.658030E-06
     4700    4.7000E-01    9.501462E-01    2.521958E-01    1.364091E-13    5.837490E-15    7.438070E-04    1.841880E-06    4.588682E-17    5.658120E-06
     4725    4.7250E-01    9.501462E-01    2.521953E-01    1.371255E-13    5.842614E-15    7.447798E-04    1.841792E-06    4.588572E-17    5.658208E-06
     4750    4.7500E-01    9.501462E-01    2.521948E-01    1.378418E-13    5.847670E-15    7.457406E-04    1.841704E-06    4.588462E-17    5.658296E-06
     4775    4.7750E-01    9.501462E-01    2.521943E-01    1.385581E-13    5.852659E-15    7.466897E-04    1.841617E-06    4.588354E-17    5.658383E-06
     4800    4.8000E-01    9.501462E-01    2.521939E-01    1.392745E-13    5.857580E-15    7.476272E-04    1.841532E-06    4.588246E-17    5.658468E-06
     4825    4.8250E-01    9.501462E-01    2.521934E-01    1.399908E-13    5.862435E-15    7.485532E-04    1.841447E-06    4.588139E-17    5.658553E-06
     4850    4.8500E-01    9.501462E-01    2.521929E-01    1.407071E-13    5.867225E-15    7.494678E-04    1.841364E-06    4.588033E-17    5.658636E-06
     4875    4.8750E-01    9.501462E-01    2.521925E-01    1.414235E-13    5.871950E-15    7.503712E-04    1.841281E-06    4.587928E-17    5.658719E-06
     4900    4.9000E-01    9.501462E-01    2.521920E-01    1.421398E-13    5.876613E-15    7.512636E-04    1.841200E-06    4.587824E-17    5.658800E-06
     4925    4.9250E-01    9.501462E-01    2.521916E-01    1.428561E-13    5.881212E-15    7.521450E-04    1.841120E-06    4.587721E-17    5.658880E-06
     4950    4.9500E-01    9.501462E-01    2.521912E-01    1.435725E-13    5.885750E-15    7.530157E-04    1.841040E-06    4.587618E-17    5.658960E-06
     4975    4.9750E-01    9.501462E-01    2.521907E-01    1.442888E-13    5.890227E-15    7.538757E-04    1.840962E-06    4.587517E-17    5.659038E-06
     5000    5.0000E-01    9.501462E-01    2.521903E-01    1.450051E-13    5.894644E-15    7.547251E-04    1.840884E-06    4.587416E-17    5.659116E-06
     5025    5.0250E-01    9.501462E-01    2.521899E-01    1.457215E-13    5.899002E-15    7.555642E-04    1.840808E-06    4.587316E-17    5.659192E-06
     5050    5.0500E-01    9.501462E-01    2.521895E-01    1.464378E-13    5.903301E-15    7.563930E-04    1.840732E-06    4.587217E-17    5.659268E-06
     5075    5.0750E-01    9.501462E-01    2.521891E-01    1.471541E-13    5.907543E-15    7.572116E-04    1.840658E-06    4.587119E-17    5.659342E-06
     5100    5.1000E-01    9.501462E-01    2.521887E-01    1.478705E-13    5.911727E-15    7.580202E-04    1.840584E-06    4.587022E-17    5.659416E-06
     5125    5.1250E-01    9.501462E-01    2.521883E-01    1.485868E-13    5.915855E-15    7.588189E-04    1.840511E-06    4.586925E-17    5.659489E-06
     5150    5.1500E-01    9.501462E-01    2.521879E-01    1.493031E-13    5.919928E-15    7.596079E-04    1.840439E-06    4.586829E-17    5.659561E-06
     5175    5.1750E-01    9.501462E-01    2.521875E-01    1.500195E-13    5.923947E-15    7.603872E-04    1.840368E-06    4.586734E-17    5.659632E-06
     5200    5.2000E-01    9.501462E-01    2.521871E-01    1.507358E-13    5.927911E-15    7.611569E-04    1.840298E-06    4.586640E-17    5.659702E-06
     5225    5.2250E-01    9.501462E-01    2.521867E-01    1.514521E-13    5.931822E-15    7.619173E-04    1.840229E-06    4.586547E-17    5.659771E-06
     5250    5.2500E-01    9.501462E-01    2.521863E-01    1.521684E-13    5.935681E-15    7.626683E-04    1.840160E-06    4.586455E-17    5.659840E-06
     5275    5.2750E-01    9.501462E-01    2.521860E-01    1.528848E-13    5.939487E-15    7.634102E-04    1.840093E-06    4.586363E-17    5.659907E-06
     5300    5.3000E-01    9.501462E-01    2.521856E-01    1.536011E-13    5.943243E-15    7.641429E-04    1.840026E-06    4.586272E-17    5.659974E-06
     5325    5.3250E-01    9.501462E-01    2.521852E-01    1.543174E-13    5.946948E-15    7.648668E-04    1.839960E-06    4.586182E-17    5.660040E-06
     5350    5.3500E-01    9.501462E-01    2.521849E-01    1.550337E-13    5.950604E-15    7.655817E-04    1.839895E-06    4.586092E-17    5.660105E-06
     5375    5.3750E-01    9.501462E-01    2.521845E-01    1.557500E-13    5.954210E-15    7.662879E-04    1.839830E-06    4.586004E-17    5.660170E-06
     5400    5.4000E-01    9.501462E-01    2.521842E-01    1.564663E-13    5.957768E-15    7.669855E-04    1.839767E-06    4.585916E-17    5.660233E-06
     5425    5.4250E-01    9.501462E-01    2.521838E-01    1.571827E-13    5.961278E-15    7.676746E-04    1.839704E-06    4.585829E-17    5.660296E-06
     5450    5.4500E-01    9.501462E-01    2.521835E-01    1.578990E-13    5.964742E-15    7.683552E-04    1.839642E-06    4.585743E-17    5.660358E-06
     5475    5.4750E-01    9.501462E-01    2.521832E-01    1.586153E-13    5.968158E-15    7.690275E-04    1.839581E-06    4.585657E-17    5.660419E-06
     5500    5.5000E-01    9.501462E-01    2.521828E-01    1.593316E-13    5.971529E-15    7.696916E-04    1.839520E-06    4.585572E-17    5.660480E-06
     5525    5.5250E-01    9.501462E-01    2.521825E-01    1.600479E-13    5.974854E-15    7.703475E-04    1.839461E-06    4.585488E-17    5.660539E-06
     5550    5.5500E-01    9.501462E-01    2.521822E-01    1.607642E-13    5.978135E-15    7.709955E-04    1.839402E-06    4.585405E-17    5.660598E-06
     5575    5.5750E-01    9.501462E-01    2.521818E-01    1.614805E-13    5.981372E-15    7.716355E-04    1.839343E-06    4.585322E-17    5.660657E-06
     5600    5.6000E-01    9.501462E-01    2.521815E-01    1.621968E-13    5.984565E-15    7.722677E-04    1.839286E-06    4.585240E-17    5.660714E-06
     5625    5.6250E-01    9.501462E-01    2.521812E-01    1.629131E-13    5.987715E-15    7.728922E-04    1.839229E-06    4.585159E-17    5.660771E-06
     5650    5.6500E-01    9.501462E-01    2.521809E-01    1.636294E-13    5.990823E-15    7.735090E-04    1.839173E-06    4.585078E-17    5.660827E-06
     5675    5.6750E-01    9.501462E-01    2.521806E-01    1.643457E-13    5.993890E-15    7.741184E-04    1.839117E-06    4.584999E-17    5.660883E-06
     5700    5.7000E-01    9.501462E-01    2.521803E-01    1.650620E-13    5.996915E-15    7.747202E-04    1.839062E-06    4.584920E-17    5.660938E-06
     5725    5.7250E-01    9.501462E-01    2.521800E-01    1.657783E-13    5.999899E-15    7.753147E-04    1.839008E-06    4.584841E-17    5.660992E-06
     5750    5.7500E-01    9.501462E-01    2.521797E-01    1.664946E-13    6.002844E-15    7.759020E-04    1.838955E-06    4.584764E-17    5.661045E-06
     5775    5.7750E-01    9.501462E-01    2.521794E-01    1.672109E-13    6.005749E-15    7.764820E-04    1.838902E-06    4.584686E-17    5.661098E-06
     5800    5.8000E-01    9.501462E-01    2.521791E-01    1.679272E-13    6.008614E-15    7.770550E-04    1.838850E-06    4.584610E-17    5.661150E-06
     5825    5.8250E-01    9.501462E-01    2.521789E-01    1.686435E-13    6.011442E-15    7.776210E-04    1.838798E-06    4.584534E-17    5.661202E-06
     5850    5.8500E-01    9.501462E-01    2.521786E-01    1.693597E-13    6.014231E-15    7.781801E-04    1.838747E-06    4.584459E-17    5.661253E-06
     5875    5.8750E-01    9.501462E-01    2.521783E-01    1.700760E-13    6.016983E-15    7.787323E-04    1.838697E-06    4.584385E-17    5.661303E-06
     5900    5.9000E-01    9.501462E-01    2.521780E-01    1.707923E-13    6.019698E-15    7.792778E-04    1.838647E-06    4.584311E-17    5.661353E-06
     5925    5.9250E-01    9.501462E-01    2.521778E-01    1.715086E-13    6.022376E-15    7.798166E-04    1.838598E-06    4.584238E-17    5.661402E-06
     5950    5.9500E-01    9.501462E-01    2.521775E-01    1.722249E-13    6.025018E-15    7.803489E-04    1.838550E-06    4.584166E-17    5.661450E-06
     5975    5.9750E-01    9.501462E-01    2.521772E-01    1.729411E-13    6.027625E-15    7.808746E-04    1.838502E-06    4.584094E-17    5.661498E-06
     6000    6.0000E-01    9.501462E-01    2.521770E-01    1.736574E-13    6.030197E-15    7.813939E-04    1.838455E-06    4.584023E-17    5.661545E-06
     6025    6.0250E-01    9.501462E-01    2.521767E-01    1.743737E-13    6.032734E-15    7.819069E-04    1.838408E-06    4.583953E-17    5.661592E-06
     6050    6.0500E-01    9.501462E-01    2.521765E-01    1.750900E-13    6.035238E-15    7.824137E-04    1.838362E-06    4.583883E-17    5.661638E-06
     6075    6.0750E-01    9.501462E-01    2.521762E-01    1.758062E-13    6.037707E-15    7.829142E-04    1.838316E-06    4.583814E-17    5.661684E-06
     6100    6.1000E-01    9.501462E-01    2.521760E-01    1.765225E-13    6.040143E-15    7.834086E-04    1.838271E-06    4.583745E-17    5.661729E-06
     6125    6.1250E-01    9.501462E-01    2.521757E-01    1.772387E-13    6.042547E-15    7.838970E-04    1.838227E-06    4.583677E-17    5.661773E-06
     6150    6.1500E-01    9.501462E-01    2.521755E-01    1.779550E-13    6.044918E-15    7.843794E-04    1.838183E-06    4.583610E-17    5.661817E-06
     6175    6.1750E-01    9.501462E-01    2.521752E-01    1.786713E-13    6.047258E-15    7.848560E-04    1.838140E-06    4.583543E-17    5.661860E-06
     6200    6.2000E-01    9.501462E-01    2.521750E-01    1.793875E-13    6.049566E-15    7.853267E-04    1.838097E-06    4.583477E-17    5.661903E-06
     6225    6.2250E-01    9.501462E-01    2.521748E-01    1.801038E-13    6.051842E-15    7.857917E-04    1.838055E-06    4.583411E-17    5.661945E-06
     6250    6.2500E-01    9.501462E-01    2.521745E-01    1.808200E-13    6.054089E-15    7.862509E-04    1.838013E-06    4.583346E-17    5.661987E-06
     6275    6.2750E-01    9.501462E-01    2.521743E-01    1.815363E-13    6.056305E-15    7.867046E-04    1.837972E-06    4.583282E-17    5.662028E-06
     6300    6.3000E-01    9.501462E-01    2.521741E-01    1.822525E-13    6.058491E-15    7.871528E-04    1.837931E-06    4.583218E-17    5.662069E-06
     6325    6.3250E-01    9.501462E-01    2.521739E-01    1.829688E-13    6.060648E-15    7.875955E-04    1.837890E-06    4.583155E-17    5.662110E-06
     6350    6.3500E-01    9.501462E-01    2.521736E-01    1.836850E-13    6.062776E-15    7.880328E-04    1.837851E-06    4.583092E-17    5.662149E-06
     6375    6.3750E-01    9.501462E-01    2.521734E-01    1.844013E-13    6.064875E-15    7.884647E-04    1.837811E-06    4.583030E-17    5.662189E-06
     6400    6.4000E-01    9.501462E-01    2.521732E-01    1.851175E-13    6.066946E-15    7.888914E-04    1.837773E-06    4.582968E-17    5.662227E-06
     6425    6.4250E-01    9.501462E-01    2.521730E-01    1.858337E-13    6.068989E-15    7.893128E-04    1.837734E-06    4.582907E-17    5.662266E-06
     6450    6.4500E-01    9.501462E-01    2.521728E-01    1.865500E-13    6.071005E-15    7.897292E-04    1.837696E-06    4.582847E-17    5.662304E-06
     6475    6.4750E-01    9.501462E-01    2.521726E-01    1.872662E-13    6.072993E-15    7.901404E-04    1.837659E-06    4.582787E-17    5.662341E-06
     6500    6.5000E-01    9.501462E-01    2.521724E-01    1.879824E-13    6.074955E-15    7.905466E-04    1.837622E-06    4.582728E-17    5.662378E-06
     6525    6.5250E-01    9.501462E-01    2.521722E-01    1.886987E-13    6.076890E-15    7.909479E-04    1.837585E-06    4.582669E-17    5.662415E-06
     6550    6.5500E-01    9.501462E-01    2.521720E-01    1.894149E-13    6.078800E-15    7.913443E-04    1.837549E-06    4.582611E-17    5.662451E-06
     6575    6.5750E-01    9.501462E-01    2.521718E-01    1.901311E-13    6.080683E-15    7.917358E-04    1.837514E-06    4.582553E-17    5.662486E-06
     6600    6.6000E-01    9.501462E-01    2.521716E-01    1.908473E-13    6.082541E-15    7.921226E-04    1.837479E-06    4.582496E-17    5.662521E-06
     6625    6.6250E-01    9.501462E-01    2.521714E-01    1.915635E-13    6.084375E-15    7.925046E-04    1.837444E-06    4.582439E-17    5.662556E-06
     6650    6.6500E-01    9.501462E-01    2.521712E-01    1.922798E-13    6.086183E-15    7.928820E-04    1.837410E-06    4.582383E-17    5.662590E-06
     6675    6.6750E-01    9.501462E-01    2.521710E-01    1.929960E-13    6.087968E-15    7.932548E-04    1.837376E-06    4.582327E-17    5.662624E-06
     6700    6.7000E-01    9.501462E-01    2.521709E-01    1.937122E-13    6.089728E-15    7.936230E-04    1.837342E-06    4.582272E-17    5.662658E-06
     6725    6.7250E-01    9.501462E-01    2.521707E-01    1.944284E-13    6.091464E-15    7.939868E-04    1.837309E-06    4.582217E-17    5.662691E-06
     6750    6.7500E-01    9.501462E-01    2.521705E-01    1.951446E-13    6.093177E-15    7.943461E-04    1.837276E-06    4.582163E-17    5.662724E-06
     6775    6.7750E-01    9.501462E-01    2.521703E-01    1.958608E-13    6.094867E-15    7.947010E-04    1.837244E-06    4.582110E-17    5.662756E-06
     6800    6.8000E-01    9.501462E-01    2.521701E-01    1.965770E-13    6.096535E-15    7.950516E-04    1.837212E-06    4.582057E-17    5.662788E-06
     6825    6.8250E-01    9.501462E-01    2.521700E-01    1.972932E-13    6.098180E-15    7.953979E-04    1.837181E-06    4.582004E-17    5.662819E-06
     6850    6.8500E-01    9.501462E-01    2.521698E-01    1.980094E-13    6.099802E-15    7.957400E-04    1.837150E-06    4.581952E-17    5.662850E-06
     6875    6.8750E-01    9.501462E-01    2.521696E-01    1.987256E-13    6.101403E-15    7.960779E-04    1.837119E-06    4.581900E-17    5.662881E-06
     6900    6.9000E-01    9.501462E-01    2.521695E-01    1.994418E-13    6.102982E-15    7.964117E-04    1.837089E-06    4.581849E-17    5.662911E-06
     6925    6.9250E-01    9.501462E-01    2.521693E-01    2.001580E-13    6.104540E-15    7.967415E-04    1.837059E-06    4.581798E-17    5.662941E-06
     6950    6.9500E-01    9.501462E-01    2.521691E-01    2.008742E-13    6.106077E-15    7.970672E-04    1.837029E-06    4.581748E-17    5.662971E-06
     6975    6.9750E-01    9.501462E-01    2.521690E-01    2.015904E-13    6.107594E-15    7.973889E-04    1.837000E-06    4.581698E-17    5.663000E-06
     7000    7.0000E-01    9.501462E-01    2.521688E-01    2.023066E-13    6.109090E-15    7.977067E-04    1.836971E-06    4.581649E-17    5.663029E-06
     7025    7.0250E-01    9.501462E-01    2.521687E-01    2.030228E-13    6.110565E-15    7.980207E-04    1.836942E-06    4.581600E-17    5.663058E-06
     7050    7.0500E-01    9.501462E-01    2.521685E-01    2.037389E-13    6.112021E-15    7.983308E-04    1.836914E-06    4.581551E-17    5.663086E-06
     7075    7.0750E-01    9.501462E-01    2.521683E-01    2.044551E-13    6.113457E-15    7.986371E-04    1.836886E-06    4.581504E-17    5.663114E-06
     7100    7.1000E-01    9.501462E-01    2.521682E-01    2.051713E-13    6.114874E-15    7.989397E-04    1.836859E-06    4.581456E-17    5.663141E-06
     7125    7.1250E-01    9.501462E-01    2.521680E-01    2.058875E-13    6.116272E-15    7.992386E-04    1.836832E-06    4.581409E-17    5.663168E-06
     7150    7.1500E-01    9.501462E-01    2.521679E-01    2.066036E-13    6.117651E-15    7.995339E-04    1.836805E-06    4.581362E-17    5.663195E-06
     7175    7.1750E-01    9.501462E-01    2.521678E-01    2.073198E-13    6.119011E-15    7.998256E-04    1.836778E-06    4.581316E-17    5.663222E-06
     7200    7.2000E-01    9.501462E-01    2.521676E-01    2.080360E-13    6.120353E-15    8.001137E-04    1.836752E-06    4.581270E-17    5.663248E-06
     7225    7.2250E-01    9.501462E-01    2.521675E-01    2.087522E-13    6.121677E-15    8.003983E-04    1.836726E-06    4.581225E-17    5.663274E-06
     7250    7.2500E-01    9.501462E-01    2.521673E-01    2.094683E-13    6.122983E-15    8.006794E-04    1.836701E-06    4.581180E-17    5.663299E-06
     7275    7.2750E-01    9.501462E-01    2.521672E-01    2.101845E-13    6.124271E-15    8.009571E-04    1.836675E-06    4.581136E-17    5.663325E-06
     7300    7.3000E-01    9.501462E-01    2.521670E-01    2.109006E-13    6.125542E-15    8.012314E-04    1.836651E-06    4.581091E-17    5.663350E-06
     7325    7.3250E-01    9.501462E-01    2.521669E-01    2.116168E-13    6.126796E-15    8.015024E-04    1.836626E-06    4.581048E-17    5.663374E-06
     7350    7.3500E-01    9.501462E-01    2.521668E-01    2.123330E-13    6.128033E-15    8.017701E-04    1.836602E-06    4.581005E-17    5.663398E-06
     7375    7.3750E-01    9.501462E-01    2.521666E-01    2.130491E-13    6.129253E-15    8.020345E-04    1.836578E-06    4.580962E-17    5.663422E-06
